x,y,z,u
-1.36453014, 1.68186273, 0.2125227, 8.15025872420445
-1.30106362, 1.68186273, 0.09576321, 8.564476273489793
-1.23759711, 1.68186273, -0.01877843, 8.976440924100341
-1.17413059, 1.68186273, -0.12935096, 9.391323510675099
-1.11066407, 1.68186273, -0.23448404, 9.787233923399736
-1.04719755, 1.68186273, -0.33300221, 10.159641215324822
-0.98373103, 1.68186273, -0.42402765, 10.508208112947415
-0.92026451, 1.68186273, -0.50697255, 10.837123631011309
-0.856798, 1.68186273, -0.58152244, 11.136626235520803
-0.79333148, 1.68186273, -0.64761169, 11.407563834578786
-0.72986496, 1.68186273, -0.70539304, 11.647571350504018
-0.66639844, 1.68186273, -0.75520249, 11.862104881836014
-0.60293192, 1.68186273, -0.79752154, 12.048531368716185
-0.53946541, 1.68186273, -0.83293809, 12.208521278253986
-0.47599889, 1.68186273, -0.86210757, 12.344355073240171
-0.41253237, 1.68186273, -0.88571552, 12.457936780812586
-0.34906585, 1.68186273, -0.90444265, 12.551309035939497
-0.28559933, 1.68186273, -0.91893319, 12.626502836603878
-0.22213281, 1.68186273, -0.92976718, 12.684681080481191
-0.1586663, 1.68186273, -0.93743698, 12.727128962264857
-0.09519978, 1.68186273, -0.94232845, 12.754979215627081
-0.03173326, 1.68186273, -0.94470672, 12.7686038773941
0.03173326, 1.68186273, -0.94470672, 12.768711381997846
0.09519978, 1.68186273, -0.94232845, 12.754983921353201
0.1586663, 1.68186273, -0.93743698, 12.727132876720676
0.22213281, 1.68186273, -0.92976718, 12.68475489801436
0.28559933, 1.68186273, -0.91893319, 12.626669594491492
0.34906585, 1.68186273, -0.90444265, 12.551476229956721
0.41253237, 1.68186273, -0.88571552, 12.458111588466018
0.47599889, 1.68186273, -0.86210757, 12.343823875678838
0.53946541, 1.68186273, -0.83293809, 12.208391908421515
0.60293192, 1.68186273, -0.79752154, 12.048661208459361
0.66639844, 1.68186273, -0.75520249, 11.862570761356576
0.72986496, 1.68186273, -0.70539304, 11.647648455975721
0.79333148, 1.68186273, -0.64761169, 11.407119011993027
0.856798, 1.68186273, -0.58152244, 11.137977237217104
0.92026451, 1.68186273, -0.50697255, 10.836118239781028
0.98373103, 1.68186273, -0.42402765, 10.512275322438379
1.04719755, 1.68186273, -0.33300221, 10.156455832743404
1.11066407, 1.68186273, -0.23448404, 9.784029988408184
1.17413059, 1.68186273, -0.12935096, 9.388075691746279
1.23759711, 1.68186273, -0.01877843, 8.97994339391261
1.30106362, 1.68186273, 0.09576321, 8.561567421716429
1.36453014, 1.68186273, 0.2125227, 8.14589179022417
1.42799666, 1.68186273, 0.32949349, 7.7334536370489415
1.49146318, 1.68186273, 0.44445124, 7.335714143604627
1.5549297, 1.68186273, 0.55500254, 6.955401430741723
1.61839622, 1.68186273, 0.65864425, 6.596663110987705
1.68186273, 1.68186273, 0.75283189, 6.281387742688024
1.74532925, 1.68186273, 0.83505529, 5.998121854748791
1.80879577, 1.68186273, 0.90291924, 5.756954006798256
1.87226229, 1.68186273, 0.95422667, 5.5575102171911395
1.93572881, 1.68186273, 0.9870613, 5.394883200788919
1.99919533, 1.68186273, 0.99986689, 5.2599195381039845
2.06266184, 1.68186273, 0.99151993, 5.126149064473095
2.12612836, 1.68186273, 0.96139281, 4.97243035918398
2.18959488, 1.68186273, 0.90940458, 4.7837810335647415
2.2530614, 1.68186273, 0.83605681, 4.557725546487098
2.31652792, 1.68186273, 0.74245237, 4.2940868066536915
2.37999443, 1.68186273, 0.63029561, 3.9919905711967987
2.44346095, 1.68186273, 0.50187282, 3.670730356211104
2.50692747, 1.68186273, 0.36001268, 3.319299723631241
2.57039399, 1.68186273, 0.20802713, 2.970915936622018
2.63386051, 1.68186273, 0.04963351, 2.6140797381009233
2.69732703, 1.68186273, -0.11113992, 2.2623536925600725
2.76079354, 1.68186273, -0.27006298, 1.9400679274527244
2.82426006, 1.68186273, -0.4228236, 1.6360175589129227
2.88772658, 1.68186273, -0.56515569, 1.3686362117346698
2.9511931, 1.68186273, -0.69297054, 1.1386679497438386
3.01465962, 1.68186273, -0.80248758, 0.941782547413589
3.07812614, 1.68186273, -0.89036002, 0.7845632778181539
3.14159265, 1.68186273, -0.95379106, 0.6602980286733212
-3.14159265, 1.74532925, -0.97718594, 0.6430449148270869
-3.07812614, 1.74532925, -0.92864533, 0.7506668515616512
-3.01465962, 1.74532925, -0.85499378, 0.8864619220722513
-2.9511931, 1.74532925, -0.75862784, 1.057812304981713
-2.88772658, 1.74532925, -0.64252085, 1.2630288727561791
-2.82426006, 1.74532925, -0.51011718, 1.5038705598423643
-2.76079354, 1.74532925, -0.36521583, 1.779086734231373
-2.69732703, 1.74532925, -0.21184743, 2.0802942972615437
-2.63386051, 1.74532925, -0.05414898, 2.411977348160182
-2.57039399, 1.74532925, 0.10375963, 2.7536029271023743
-2.50692747, 1.74532925, 0.25789344, 3.09517600765534
-2.44346095, 1.74532925, 0.40451094, 3.4444784202917176
-2.37999443, 1.74532925, 0.54021018, 3.771470453152994
-2.31652792, 1.74532925, 0.66201006, 4.086418738665157
-2.2530614, 1.74532925, 0.7674147, 4.371014864731519
-2.18959488, 1.74532925, 0.8544598, 4.620428050251087
-2.12612836, 1.74532925, 0.92174019, 4.832213095421892
-2.06266184, 1.74532925, 0.96841884, 5.0071457410404685
-1.99919533, 1.74532925, 0.9942179, 5.149836094204625
-1.93572881, 1.74532925, 0.99939316, 5.27839955676637
-1.87226229, 1.74532925, 0.98469368, 5.412050160049623
-1.80879577, 1.74532925, 0.95130877, 5.572200936791454
-1.74532925, 1.74532925, 0.90080489, 5.766020450116117
-1.68186273, 1.74532925, 0.83505529, 5.99611134864884
-1.61839622, 1.74532925, 0.75616502, 6.268102999170045
-1.5549297, 1.74532925, 0.66639436, 6.572304387935792
-1.49146318, 1.74532925, 0.56808317, 6.906649802469844
-1.42799666, 1.74532925, 0.46357881, 7.263432822033566
-1.36453014, 1.74532925, 0.35516974, 7.642155748270292
-1.30106362, 1.74532925, 0.24502665, 8.029995366229445
-1.23759711, 1.74532925, 0.13515259, 8.422654442196752
-1.17413059, 1.74532925, 0.02734308, 8.80632924989992
-1.11066407, 1.74532925, -0.0768433, 9.194612349225649
-1.04719755, 1.74532925, -0.17610358, 9.564815315538183
-0.98373103, 1.74532925, -0.26939875, 9.9158767144363
-0.92026451, 1.74532925, -0.35595231, 10.24446417483839
-0.856798, 1.74532925, -0.43524012, 10.549757371974502
-0.79333148, 1.74532925, -0.50697255, 10.835246293129986
-0.72986496, 1.74532925, -0.57107043, 11.09362331106686
-0.66639844, 1.74532925, -0.62763621, 11.32287320201507
-0.60293192, 1.74532925, -0.67692179, 11.526313409193417
-0.53946541, 1.74532925, -0.71929449, 11.704460877202594
-0.47599889, 1.74532925, -0.75520249, 11.859555220375324
-0.41253237, 1.74532925, -0.78514099, 11.990299860233616
-0.34906585, 1.74532925, -0.80962008, 12.099521255582326
-0.28559933, 1.74532925, -0.8291352, 12.18767969599433
-0.22213281, 1.74532925, -0.84414092, 12.256813452737557
-0.1586663, 1.74532925, -0.85502848, 12.307601014031128
-0.09519978, 1.74532925, -0.86210757, 12.34093184794976
-0.03173326, 1.74532925, -0.86559239, 12.357589887114596
0.03173326, 1.74532925, -0.86559239, 12.357493868484335
0.09519978, 1.74532925, -0.86210757, 12.340957962093858
0.1586663, 1.74532925, -0.85502848, 12.307640916457398
0.22213281, 1.74532925, -0.84414092, 12.256848982526067
0.28559933, 1.74532925, -0.8291352, 12.187702546792503
0.34906585, 1.74532925, -0.80962008, 12.099522638822659
0.41253237, 1.74532925, -0.78514099, 11.99022651582334
0.47599889, 1.74532925, -0.75520249, 11.859971705884368
0.53946541, 1.74532925, -0.71929449, 11.70527737307857
0.60293192, 1.74532925, -0.67692179, 11.52689219233744
0.66639844, 1.74532925, -0.62763621, 11.322444042280699
0.72986496, 1.74532925, -0.57107043, 11.093687542019907
0.79333148, 1.74532925, -0.50697255, 10.835815382549171
0.856798, 1.74532925, -0.43524012, 10.55159179525693
0.92026451, 1.74532925, -0.35595231, 10.24467311594693
0.98373103, 1.74532925, -0.26939875, 9.913466733738426
1.04719755, 1.74532925, -0.17610358, 9.562367869122088
1.11066407, 1.74532925, -0.0768433, 9.191914150612206
1.17413059, 1.74532925, 0.02734308, 8.805705159961
1.23759711, 1.74532925, 0.13515259, 8.420837140508782
1.30106362, 1.74532925, 0.24502665, 8.030398667840007
1.36453014, 1.74532925, 0.35516974, 7.640010852430874
1.42799666, 1.74532925, 0.46357881, 7.268096150796605
1.49146318, 1.74532925, 0.56808317, 6.909143604836162
1.5549297, 1.74532925, 0.66639436, 6.56968708883181
1.61839622, 1.74532925, 0.75616502, 6.2685428966326135
1.68186273, 1.74532925, 0.83505529, 5.998336164626998
1.74532925, 1.74532925, 0.90080489, 5.7661239950599885
1.80879577, 1.74532925, 0.95130877, 5.570947243582671
1.87226229, 1.74532925, 0.98469368, 5.411162934832901
1.93572881, 1.74532925, 0.99939316, 5.277521195499491
1.99919533, 1.74532925, 0.9942179, 5.151649728115801
2.06266184, 1.74532925, 0.96841884, 5.006288375453542
2.12612836, 1.74532925, 0.92174019, 4.831427481709603
2.18959488, 1.74532925, 0.8544598, 4.6199749871863816
2.2530614, 1.74532925, 0.7674147, 4.369621275036566
2.31652792, 1.74532925, 0.66201006, 4.0841079970799035
2.37999443, 1.74532925, 0.54021018, 3.7771576106422415
2.44346095, 1.74532925, 0.40451094, 3.4440124884922594
2.50692747, 1.74532925, 0.25789344, 3.099829954011896
2.57039399, 1.74532925, 0.10375963, 2.754410869301052
2.63386051, 1.74532925, -0.05414898, 2.4054787254222965
2.69732703, 1.74532925, -0.21184743, 2.0854898469048706
2.76079354, 1.74532925, -0.36521583, 1.7772372371801155
2.82426006, 1.74532925, -0.51011718, 1.5057648000082333
2.88772658, 1.74532925, -0.64252085, 1.2634423805737542
2.9511931, 1.74532925, -0.75862784, 1.0554565179002902
3.01465962, 1.74532925, -0.85499378, 0.8883608905538805
3.07812614, 1.74532925, -0.92864533, 0.7506615788015503
3.14159265, 1.74532925, -0.97718594, 0.6432605185139224
-3.14159265, 1.80879577, -0.99277559, 0.6295412808504395
-3.07812614, 1.80879577, -0.95970131, 0.72272874527524
-3.01465962, 1.80879577, -0.90106681, 0.8395955233153086
-2.9511931, 1.80879577, -0.81885819, 0.9867011556729007
-2.88772658, 1.80879577, -0.71565977, 1.1647126121461762
-2.82426006, 1.80879577, -0.59455905, 1.383438370609618
-2.76079354, 1.80879577, -0.45903992, 1.625543128321014
-2.69732703, 1.80879577, -0.31286803, 1.9095362190926186
-2.63386051, 1.80879577, -0.15997226, 2.213392529368058
-2.57039399, 1.80879577, -0.00432626, 2.5331536642161376
-2.50692747, 1.80879577, 0.1501662, 2.871072369504957
-2.44346095, 1.80879577, 0.29977845, 3.2089949433469283
-2.37999443, 1.80879577, 0.44105785, 3.5430334624493662
-2.31652792, 1.80879577, 0.57090954, 3.8588011976892487
-2.2530614, 1.80879577, 0.6866652, 4.160370091161995
-2.18959488, 1.80879577, 0.78613528, 4.42899511558441
-2.12612836, 1.80879577, 0.86764388, 4.6639283586542195
-2.06266184, 1.80879577, 0.93004612, 4.8634478072491065
-1.99919533, 1.80879577, 0.97272849, 5.028793760014913
-1.93572881, 1.80879577, 0.99559304, 5.165425884047705
-1.87226229, 1.80879577, 0.99902697, 5.2882805693059876
-1.80879577, 1.80879577, 0.9838596, 5.418441358243191
-1.74532925, 1.80879577, 0.95130877, 5.570976404469935
-1.68186273, 1.80879577, 0.90291924, 5.756408937201388
-1.61839622, 1.80879577, 0.84049574, 5.977730128616657
-1.5549297, 1.80879577, 0.76603314, 6.230518336070038
-1.49146318, 1.80879577, 0.68164632, 6.520336765762951
-1.42799666, 1.80879577, 0.58950225, 6.830162670497166
-1.36453014, 1.80879577, 0.49175614, 7.162916293844694
-1.30106362, 1.80879577, 0.39049381, 7.518344014293733
-1.23759711, 1.80879577, 0.28768147, 7.87677026730113
-1.17413059, 1.80879577, 0.18512416, 8.239562980008907
-1.11066407, 1.80879577, 0.08443352, 8.59684975167256
-1.04719755, 1.80879577, -0.01299486, 8.95632504296788
-0.98373103, 1.80879577, -0.10599465, 9.299590365092843
-0.92026451, 1.80879577, -0.1936328, 9.627600248542253
-0.856798, 1.80879577, -0.27520526, 9.934232037658761
-0.79333148, 1.80879577, -0.35022534, 10.219486403396624
-0.72986496, 1.80879577, -0.41840576, 10.483405934721038
-0.66639844, 1.80879577, -0.47963578, 10.725062331273541
-0.60293192, 1.80879577, -0.5339546, 10.94060567688267
-0.53946541, 1.80879577, -0.58152244, 11.132580174693517
-0.47599889, 1.80879577, -0.62259052, 11.298907280839765
-0.41253237, 1.80879577, -0.65747109, 11.443246231007524
-0.34906585, 1.80879577, -0.6865085, 11.563813679331087
-0.28559933, 1.80879577, -0.71005229, 11.663180684337743
-0.22213281, 1.80879577, -0.72843297, 11.741285283866874
-0.1586663, 1.80879577, -0.74194108, 11.799106604855464
-0.09519978, 1.80879577, -0.75080993, 11.83736600403574
-0.03173326, 1.80879577, -0.75520249, 11.856250836913691
0.03173326, 1.80879577, -0.75520249, 11.85637187395393
0.09519978, 1.80879577, -0.75080993, 11.837282158980294
0.1586663, 1.80879577, -0.74194108, 11.799104852274928
0.22213281, 1.80879577, -0.72843297, 11.741282848631855
0.28559933, 1.80879577, -0.71005229, 11.663175714968201
0.34906585, 1.80879577, -0.6865085, 11.56380663706673
0.41253237, 1.80879577, -0.65747109, 11.443252006509612
0.47599889, 1.80879577, -0.62259052, 11.298915384508094
0.53946541, 1.80879577, -0.58152244, 11.132363940963693
0.60293192, 1.80879577, -0.5339546, 10.940848164696325
0.66639844, 1.80879577, -0.47963578, 10.725049512911507
0.72986496, 1.80879577, -0.41840576, 10.48346384495832
0.79333148, 1.80879577, -0.35022534, 10.220416955568059
0.856798, 1.80879577, -0.27520526, 9.933074179551642
0.92026451, 1.80879577, -0.1936328, 9.625468923743417
0.98373103, 1.80879577, -0.10599465, 9.295655443348723
1.04719755, 1.80879577, -0.01299486, 8.954676583924178
1.11066407, 1.80879577, 0.08443352, 8.597619936629018
1.17413059, 1.80879577, 0.18512416, 8.24006125354854
1.23759711, 1.80879577, 0.28768147, 7.8772167422750154
1.30106362, 1.80879577, 0.39049381, 7.516066298381955
1.36453014, 1.80879577, 0.49175614, 7.167809132499178
1.42799666, 1.80879577, 0.58950225, 6.831850389666917
1.49146318, 1.80879577, 0.68164632, 6.517284603885375
1.5549297, 1.80879577, 0.76603314, 6.2337015581629895
1.61839622, 1.80879577, 0.84049574, 5.977456538868733
1.68186273, 1.80879577, 0.90291924, 5.754903599753135
1.74532925, 1.80879577, 0.95130877, 5.570882451107495
1.80879577, 1.80879577, 0.9838596, 5.418319735520728
1.87226229, 1.80879577, 0.99902697, 5.288495144389002
1.93572881, 1.80879577, 0.99559304, 5.166367726189094
1.99919533, 1.80879577, 0.97272849, 5.029315915299065
2.06266184, 1.80879577, 0.93004612, 4.8642747388137595
2.12612836, 1.80879577, 0.86764388, 4.664530334615088
2.18959488, 1.80879577, 0.78613528, 4.426300343260282
2.2530614, 1.80879577, 0.6866652, 4.1586111587611425
2.31652792, 1.80879577, 0.57090954, 3.8638316086222675
2.37999443, 1.80879577, 0.44105785, 3.545432461934565
2.44346095, 1.80879577, 0.29977845, 3.2069723012983524
2.50692747, 1.80879577, 0.1501662, 2.874395383945229
2.57039399, 1.80879577, -0.00432626, 2.53243357353145
2.63386051, 1.80879577, -0.15997226, 2.2141498341239307
2.69732703, 1.80879577, -0.31286803, 1.9059664981317548
2.76079354, 1.80879577, -0.45903992, 1.6284941725928381
2.82426006, 1.80879577, -0.59455905, 1.3842668899492945
2.88772658, 1.80879577, -0.71565977, 1.16421346632465
2.9511931, 1.80879577, -0.81885819, 0.9872894220221431
3.01465962, 1.80879577, -0.90106681, 0.8400138174144246
3.07812614, 1.80879577, -0.95970131, 0.7229239107076699
3.14159265, 1.80879577, -0.99277559, 0.6298274785401086
-3.14159265, 1.87226229, -0.99971124, 0.6161152915561987
-3.07812614, 1.87226229, -0.98253853, 0.6987278123306114
-3.01465962, 1.87226229, -0.93959148, 0.7991942360642622
-2.9511931, 1.87226229, -0.87243921, 0.9249838538874833
-2.88772658, 1.87226229, -0.78326483, 1.0821246279061503
-2.82426006, 1.87226229, -0.67478132, 1.267705738741949
-2.76079354, 1.87226229, -0.55013472, 1.4915235835352132
-2.69732703, 1.87226229, -0.41279828, 1.7360174936900745
-2.63386051, 1.87226229, -0.2664613, 2.0223633157944025
-2.57039399, 1.87226229, -0.11491634, 2.325341019033887
-2.50692747, 1.87226229, 0.03805141, 2.6439156677988174
-2.44346095, 1.87226229, 0.18876938, 2.9660610342218017
-2.37999443, 1.87226229, 0.33377424, 3.299664309540973
-2.31652792, 1.87226229, 0.46989737, 3.623286081753899
-2.2530614, 1.87226229, 0.59433705, 3.9263424475125515
-2.18959488, 1.87226229, 0.70471562, 4.213653736331676
-2.12612836, 1.87226229, 0.79912091, 4.4699717467310345
-2.06266184, 1.87226229, 0.87613118, 4.6943189628736315
-1.99919533, 1.87226229, 0.93482401, 4.8829376658594486
-1.93572881, 1.87226229, 0.97476974, 5.039760373038164
-1.87226229, 1.87226229, 0.99601054, 5.169426616224747
-1.80879577, 1.87226229, 0.99902697, 5.287917778665116
-1.74532925, 1.87226229, 0.98469368, 5.412704130214862
-1.68186273, 1.87226229, 0.95422667, 5.557662667089799
-1.61839622, 1.87226229, 0.90912426, 5.730974735812287
-1.5549297, 1.87226229, 0.85110435, 5.938931678695542
-1.49146318, 1.87226229, 0.78204021, 6.173534581047889
-1.42799666, 1.87226229, 0.70389702, 6.4404603628619785
-1.36453014, 1.87226229, 0.61867138, 6.72850924429106
-1.30106362, 1.87226229, 0.5283354, 7.032975390534567
-1.23759711, 1.87226229, 0.43478697, 7.35880132645987
-1.17413059, 1.87226229, 0.33980731, 7.689586873593574
-1.11066407, 1.87226229, 0.24502665, 8.0243540032672
-1.04719755, 1.87226229, 0.15189836, 8.352062761057468
-0.98373103, 1.87226229, 0.06168177, 8.6808287026429
-0.92026451, 1.87226229, -0.02456672, 8.996383255537609
-0.856798, 1.87226229, -0.10599465, 9.29762087199328
-0.79333148, 1.87226229, -0.18194746, 9.579183569753516
-0.72986496, 1.87226229, -0.25195628, 9.841505002954971
-0.66639844, 1.87226229, -0.31572071, 10.083317606568492
-0.60293192, 1.87226229, -0.37308769, 10.305766132558189
-0.53946541, 1.87226229, -0.42402765, 10.502743857374313
-0.47599889, 1.87226229, -0.46860906, 10.678286746556042
-0.41253237, 1.87226229, -0.50697255, 10.829996243157101
-0.34906585, 1.87226229, -0.53930554, 10.958888444468977
-0.28559933, 1.87226229, -0.5658182, 11.065329089191833
-0.22213281, 1.87226229, -0.58672165, 11.149787855281332
-0.1586663, 1.87226229, -0.60220888, 11.212677700083985
-0.09519978, 1.87226229, -0.61243891, 11.254361514396189
-0.03173326, 1.87226229, -0.61752466, 11.275238751415896
0.03173326, 1.87226229, -0.61752466, 11.275122218373255
0.09519978, 1.87226229, -0.61243891, 11.254350577241711
0.1586663, 1.87226229, -0.60220888, 11.212658952356607
0.22213281, 1.87226229, -0.58672165, 11.14975237089835
0.28559933, 1.87226229, -0.5658182, 11.065269348763383
0.34906585, 1.87226229, -0.53930554, 10.959055603911716
0.41253237, 1.87226229, -0.50697255, 10.830164235948581
0.47599889, 1.87226229, -0.46860906, 10.678604320564062
0.53946541, 1.87226229, -0.42402765, 10.50336385633038
0.60293192, 1.87226229, -0.37308769, 10.3045485333744
0.66639844, 1.87226229, -0.31572071, 10.084821706698476
0.72986496, 1.87226229, -0.25195628, 9.84199732263328
0.79333148, 1.87226229, -0.18194746, 9.576461860190637
0.856798, 1.87226229, -0.10599465, 9.294838821482998
0.92026451, 1.87226229, -0.02456672, 8.993414525737942
0.98373103, 1.87226229, 0.06168177, 8.679816533668529
1.04719755, 1.87226229, 0.15189836, 8.351955894037532
1.11066407, 1.87226229, 0.24502665, 8.024936770046622
1.17413059, 1.87226229, 0.33980731, 7.690039863389563
1.23759711, 1.87226229, 0.43478697, 7.3585186662935005
1.30106362, 1.87226229, 0.5283354, 7.036580162387313
1.36453014, 1.87226229, 0.61867138, 6.729286425239307
1.42799666, 1.87226229, 0.70389702, 6.4417585275856615
1.49146318, 1.87226229, 0.78204021, 6.17414336730901
1.5549297, 1.87226229, 0.85110435, 5.935947331086582
1.61839622, 1.87226229, 0.90912426, 5.730734806109486
1.68186273, 1.87226229, 0.95422667, 5.556904280400286
1.74532925, 1.87226229, 0.98469368, 5.4128663038095315
1.80879577, 1.87226229, 0.99902697, 5.288424491564261
1.87226229, 1.87226229, 0.99601054, 5.170278937686979
1.93572881, 1.87226229, 0.97476974, 5.0393725440336645
1.99919533, 1.87226229, 0.93482401, 4.883712548604409
2.06266184, 1.87226229, 0.87613118, 4.693598188281408
2.12612836, 1.87226229, 0.79912091, 4.4673601489502435
2.18959488, 1.87226229, 0.70471562, 4.214796295176437
2.2530614, 1.87226229, 0.59433705, 3.9294475689909603
2.31652792, 1.87226229, 0.46989737, 3.622594989266941
2.37999443, 1.87226229, 0.33377424, 3.2971158201983073
2.44346095, 1.87226229, 0.18876938, 2.972753576711485
2.50692747, 1.87226229, 0.03805141, 2.640317352756309
2.57039399, 1.87226229, -0.11491634, 2.3267209747794806
2.63386051, 1.87226229, -0.2664613, 2.018757101635864
2.69732703, 1.87226229, -0.41279828, 1.7424790187366546
2.76079354, 1.87226229, -0.55013472, 1.49100898649561
2.82426006, 1.87226229, -0.67478132, 1.267188240693044
2.88772658, 1.87226229, -0.78326483, 1.0819692853865197
2.9511931, 1.87226229, -0.87243921, 0.9257043915315102
3.01465962, 1.87226229, -0.93959148, 0.7991818340458017
3.07812614, 1.87226229, -0.98253853, 0.6991737531051082
3.14159265, 1.87226229, -0.99971124, 0.6166444784720032
-3.14159265, 1.93572881, -0.99721502, 0.6031190947438806
-3.07812614, 1.93572881, -0.99621855, 0.6798571587180385
-3.01465962, 1.93572881, -0.96948078, 0.7659993765915921
-2.9511931, 1.93572881, -0.91815122, 0.8736109033479754
-2.88772658, 1.93572881, -0.84400333, 1.0052119786780798
-2.82426006, 1.93572881, -0.74936141, 1.1689192274021223
-2.76079354, 1.93572881, -0.63701398, 1.3623998312434296
-2.69732703, 1.93572881, -0.51011718, 1.587067559698096
-2.63386051, 1.93572881, -0.37209144, 1.834290514132455
-2.57039399, 1.93572881, -0.22651506, 2.1218620876365817
-2.50692747, 1.93572881, -0.07701826, 2.416833971269597
-2.44346095, 1.93572881, 0.07281915, 2.7310949942538834
-2.37999443, 1.93572881, 0.21956334, 3.050022677884466
-2.31652792, 1.93572881, 0.36001268, 3.366639084640124
-2.2530614, 1.93572881, 0.49127234, 3.68115131093328
-2.18959488, 1.93572881, 0.61081567, 3.9771660561521704
-2.12612836, 1.93572881, 0.71653107, 4.248493836199014
-2.06266184, 1.93572881, 0.8067538, 4.491961458218834
-1.99919533, 1.93572881, 0.88028268, 4.7088642556585745
-1.93572881, 1.93572881, 0.93638201, 4.889034917384993
-1.87226229, 1.93572881, 0.97476974, 5.040544316295668
-1.80879577, 1.93572881, 0.99559304, 5.164767725882303
-1.74532925, 1.93572881, 0.99939316, 5.27812655774166
-1.68186273, 1.93572881, 0.9870613, 5.396245818459408
-1.61839622, 1.93572881, 0.95978762, 5.531511431070463
-1.5549297, 1.93572881, 0.91900567, 5.691118354499349
-1.49146318, 1.93572881, 0.86633432, 5.881967843656455
-1.42799666, 1.93572881, 0.80351931, 6.097386458282218
-1.36453014, 1.93572881, 0.7323765, 6.337050249697169
-1.30106362, 1.93572881, 0.65473836, 6.601951344437615
-1.23759711, 1.93572881, 0.57240539, 6.877638998212984
-1.17413059, 1.93572881, 0.48710346, 7.174201598739578
-1.11066407, 1.93572881, 0.40044824, 7.4717060515206875
-1.04719755, 1.93572881, 0.31391685, 7.775692056269337
-0.98373103, 1.93572881, 0.22882739, 8.075715172291012
-0.92026451, 1.93572881, 0.14632593, 8.368566343673326
-0.856798, 1.93572881, 0.06738085, 8.656491420268349
-0.79333148, 1.93572881, -0.00721619, 8.928351441399528
-0.72986496, 1.93572881, -0.0768433, 9.183567253508471
-0.66639844, 1.93572881, -0.14103653, 9.422712419048144
-0.60293192, 1.93572881, -0.19947384, 9.640169246673269
-0.53946541, 1.93572881, -0.25195628, 9.83833481810008
-0.47599889, 1.93572881, -0.29838709, 10.01504277580521
-0.41253237, 1.93572881, -0.33875006, 10.169222311394051
-0.34906585, 1.93572881, -0.37308769, 10.302102744872046
-0.28559933, 1.93572881, -0.40148049, 10.411959489649982
-0.22213281, 1.93572881, -0.42402765, 10.499812410783905
-0.1586663, 1.93572881, -0.44083021, 10.565497171367173
-0.09519978, 1.93572881, -0.45197682, 10.60914799244547
-0.03173326, 1.93572881, -0.45753285, 10.63096904726951
0.03173326, 1.93572881, -0.45753285, 10.630953524574924
0.09519978, 1.93572881, -0.45197682, 10.60922253707677
0.1586663, 1.93572881, -0.44083021, 10.56545460782802
0.22213281, 1.93572881, -0.42402765, 10.499774690612538
0.28559933, 1.93572881, -0.40148049, 10.412067368395856
0.34906585, 1.93572881, -0.37308769, 10.301736662869162
0.41253237, 1.93572881, -0.33875006, 10.168818237398922
0.47599889, 1.93572881, -0.29838709, 10.014507824808483
0.53946541, 1.93572881, -0.25195628, 9.838138884847357
0.60293192, 1.93572881, -0.19947384, 9.64053690781078
0.66639844, 1.93572881, -0.14103653, 9.420260093259275
0.72986496, 1.93572881, -0.0768433, 9.18152363061464
0.79333148, 1.93572881, -0.00721619, 8.927216609762214
0.856798, 1.93572881, 0.06738085, 8.653246733153537
0.92026451, 1.93572881, 0.14632593, 8.370402091885033
0.98373103, 1.93572881, 0.22882739, 8.074377143455209
1.04719755, 1.93572881, 0.31391685, 7.776327847865867
1.11066407, 1.93572881, 0.40044824, 7.473943788191803
1.17413059, 1.93572881, 0.48710346, 7.175250361404765
1.23759711, 1.93572881, 0.57240539, 6.8782787191549115
1.30106362, 1.93572881, 0.65473836, 6.601574758637843
1.36453014, 1.93572881, 0.7323765, 6.339772050513237
1.42799666, 1.93572881, 0.80351931, 6.098117538107076
1.49146318, 1.93572881, 0.86633432, 5.879348249501757
1.5549297, 1.93572881, 0.91900567, 5.6919457574122285
1.61839622, 1.93572881, 0.95978762, 5.529445279303261
1.68186273, 1.93572881, 0.9870613, 5.394780025867388
1.74532925, 1.93572881, 0.99939316, 5.278869957840514
1.80879577, 1.93572881, 0.99559304, 5.16587252610532
1.87226229, 1.93572881, 0.97476974, 5.040196782691752
1.93572881, 1.93572881, 0.93638201, 4.889866902019682
1.99919533, 1.93572881, 0.88028268, 4.706998497906015
2.06266184, 1.93572881, 0.8067538, 4.493577518490808
2.12612836, 1.93572881, 0.71653107, 4.247970119569759
2.18959488, 1.93572881, 0.61081567, 3.9757003075223603
2.2530614, 1.93572881, 0.49127234, 3.6796230267729944
2.31652792, 1.93572881, 0.36001268, 3.3689440822836034
2.37999443, 1.93572881, 0.21956334, 3.0525568737839177
2.44346095, 1.93572881, 0.07281915, 2.7268493263320748
2.50692747, 1.93572881, -0.07701826, 2.4222186897345166
2.57039399, 1.93572881, -0.22651506, 2.117346516628579
2.63386051, 1.93572881, -0.37209144, 1.8423768566478118
2.69732703, 1.93572881, -0.51011718, 1.584013644997272
2.76079354, 1.93572881, -0.63701398, 1.3632014153463787
2.82426006, 1.93572881, -0.74936141, 1.1690270470473452
2.88772658, 1.93572881, -0.84400333, 1.006839013250897
2.9511931, 1.93572881, -0.91815122, 0.8725583546173016
3.01465962, 1.93572881, -0.96948078, 0.7657532603020455
3.07812614, 1.93572881, -0.99621855, 0.6792685812700325
